group	x	y
2	76.5736097560976	1.749
3	48.2821951219512	6.288
5	76.9009512195122	1.536
6	73.7835609756098	1.736
7	50.6536585365854	5.443
8	75.6321463414634	2.211
10	80.3829268292683	1.44
11	81.6951219512195	1.87
12	74.9751707317073	1.699
13	70.5065121951219	1.92
14	75.4004390243903	1.148
15	76.5728292682927	1.551
16	68.6348048780488	2.245
17	80.2341463414634	1.84
18	54.9241951219512	5.85
19	73.5121951219512	1.49
20	75.0238292682927	2.54
21	49.8772195121951	4.338
22	55.5855853658537	5.287
23	79.2885365853658	1.764
24	77.9320243902439	2.042
25	66.2685609756098	3.348
26	73.0995365853658	1.83
27	75.2221219512195	1.896
28	66.9088536585366	2.399
29	53.109512195122	2.75
30	70.4048780487805	1.44
31	75.8399512195122	2.79
32	80.7978048780488	1.6269
33	48.0695853658537	5.775
34	47.6184634146341	4.631
35	56.9601951219512	4.544
36	82.2463414634147	1.52
37	54.7415609756098	4.432
38	78.8857317073171	1.862
39	51.062756097561	4.487
40	73.2730975609756	1.598
41	73.4296829268293	2.1
42	79.1926097560976	1.848
43	78.9641463414634	1.467
44	73.7740487804878	2.405
46	79.3803902439025	1.476
47	77.4243902439025	1.49
48	79.9878048780488	1.39
49	57.5273902439024	3.75
50	79.1	1.87
52	73.2000243902439	2.58
53	72.8525365853659	2.264
54	75.4622926829268	2.479
55	75.4292682926829	1.63
56	72.9752682926829	2.733
57	60.9941951219512	4.453
58	81.6268292682927	1.38
59	58.7150975609756	4.193
60	79.8707317073171	1.87
61	69.2258292682927	2.668
62	68.7648292682927	3.451
64	81.3682926829268	2.03
65	62.2866829268293	3.25
66	80.4024390243902	1.98
67	75.6604390243903	2.235
68	73.3273414634146	1.555
69	63.8372682926829	4.17
70	70.2390243902439	2.2
71	58.1600243902439	4.896
72	53.6385853658537	5.246
73	50.8408048780488	5.185
74	80.3878048780488	1.51
75	70.8254146341463	3.983
76	75.9942682926829	2.47
77	47.7006585365854	5.063
78	69.5491463414634	2.262
79	82.9780487804878	1.127
80	72.8259268292683	3.139
81	76.4756097560976	1.46
82	61.763	3.34
83	74.2073170731707	1.25
84	68.8896585365854	2.117
85	80.8951219512195	2.07
86	81.6024390243903	3.03
88	65.1313414634146	2.625
89	68.4860487804878	4.702
90	72.7518536585366	1.67
91	81.8975609756098	2.2
92	81.7365853658537	1.41
93	79.832	1.46
94	72.8471219512195	2.329
95	73.2896585365854	3.8
96	82.8426829268293	1.39
97	56.4970731707317	4.718
98	69.3	3.06
99	62.5362195121951	2.581
101	60.6262682926829	4.919
103	68.5321463414634	2.022
104	80.5658536585366	1.226
105	69.8843902439024	2.2893
106	74.6047317073171	2.295
108	68.2953658536585	2.59
109	67.064	2.747
110	72.408756097561	1.8
111	74.4399024390244	1.98
113	74.7226097560976	2.313
114	56.1475853658537	5.238
115	47.3650731707317	3.199
116	73.2682926829268	1.55
117	80.6317073170732	1.63
118	73.4829268292683	1.17
119	74.7531219512195	2.564
120	71.8646341463415	2.279
122	68.9037073170732	1.475
123	74.3110975609756	1.656
125	66.4670731707317	4.651
127	74.6188536585366	1.422
128	50.9548292682927	6.294
129	64.6620975609756	2.002
130	68.1949756097561	2.504
131	80.7753170731707	1.092
133	58.2169512195122	4.533
134	80.9487804878049	1.38
135	72.9673170731707	1.47
136	76.5514146341463	1.752
137	53.4626341463415	5.99
138	76.6837804878049	2.32
139	74.0245609756098	2.635
140	49.6969268292683	4.912
141	62.0700975609756	3.217
142	76.3016829268293	2.141
143	54.2656341463415	7.063
144	51.4100243902439	5.525
145	73.7292195121951	2.622
146	80.7024390243902	1.79
147	80.9975609756098	1.95
148	68.3948292682927	2.727
149	80.7024390243902	2.16
150	73.1246097560976	2.309
151	75.974243902439	2.484
152	73.7649756097561	2.501
153	75.0768780487805	2.09
154	62.4406097560976	3.951
155	68.4843170731707	3.142
156	65.1988536585366	3.423
157	76.2463414634146	1.38
158	78.9132926829268	1.797
159	72.6436829268293	4.453
160	79.0268292682927	1.36
162	72.277	2.954
163	78.0975853658537	2.271
164	73.4585365853659	1.33
165	73.9365853658537	1.4
166	68.8048780487805	1.54
167	55.0571219512195	5.371
168	73.8504146341463	2.811
169	67.4651951219512	4.229
170	73.4560975609756	2.1
171	61.108243902439	4.4
172	81.4512195121951	1.98
173	81.5414634146342	1.15
174	79.4219512195122	1.57
175	75.1121951219512	1.4
176	47.4021951219512	4.982
178	58.9540731707317	4.819
179	50.8955365853659	6.339
180	70.3353170731707	2.336
182	64.3492926829268	3.657
183	71.7323658536586	2.25
185	75.7025609756098	2.934
186	48.3428048780488	3.364
188	49.1948292682927	5.981
189	56.5887073170732	4.072
190	73.9276585365854	1.579
191	67.2599024390244	3.297
192	61.9998536585366	5.578
193	64.863512195122	2.399
194	74.6024390243903	2.13
195	72.1506585365854	3.911
196	73.6966585365854	2.088
197	69.755	1.639
199	57.3874878048781	5.544
200	70.2756097560976	1.445
201	53.6146341463415	6.149
202	78.5414634146342	1.931
203	76.2368292682927	1.9856
204	68.001	2.499
205	72.1125365853659	2.064
206	74.1273170731707	2.49
207	79.1894390243903	1.8
208	74.828243902439	1.822
209	70.8194878048781	3.869
210	72.3063902439024	3.86
211	65.0304634146342	5.2
212	52.0814878048781	2.458
213	48.4554878048781	6.258
214	49.8608780487805	3.29
