group	x	y
6029	75.3878048780488	1.84
6029	75.6292682926829	1.923
6029	75.8707317073171	1.868
6029	76.1517073170732	1.845
6029	76.4326829268293	1.831
6030	71.9543658536585	3.843
6030	72.2489024390244	3.794
6030	72.5384390243903	3.755
6030	72.8234878048781	3.715
6030	73.1040487804878	3.668
6031	50.6716097560976	6.802
6031	52.4350243902439	6.711
6031	53.5709024390244	6.523
6031	54.2961463414634	6.297
6031	54.7996341463415	6.083
6032	68.0592682926829	2.625
6032	68.3131463414634	2.639
6032	68.5594878048781	2.629
6032	68.7973170731707	2.594
6032	69.0271219512195	2.532
6033	64.1199756097561	3.693
6033	64.3790975609756	3.629
6033	64.6297073170732	3.568
6033	64.8732926829268	3.512
6033	65.1113414634146	3.465
6034	67.1023414634146	3.745
6034	67.5615365853659	3.698
6034	67.9504634146342	3.644
6034	68.3041219512195	3.581
6034	68.6475121951219	3.507
6035	70.5355365853659	3.076
6035	70.8075365853659	3.079
6035	71.0755365853659	3.092
6035	71.3375365853659	3.108
6035	71.5935365853659	3.122
6036	76.0292682926829	1.559
6036	76.4341463414634	1.491
6036	76.6853658536585	1.367
6036	76.8829268292683	1.311
6036	77.0829268292683	1.4
6037	59.5306341463415	3.887
6037	59.9866585365854	3.745
6037	60.4311951219512	3.606
6037	60.8652195121951	3.472
6037	61.2882682926829	3.346
6038	77.3653658536585	1.81
6038	77.650487804878	1.76
6038	78.0646341463415	1.72
6038	78.4836585365854	1.69
6038	78.3992682926829	1.66
6039	54.6951219512195	4.4
6041	69.159243902439	2.779
6041	69.4930731707317	2.716
6041	69.8172926829268	2.633
6041	70.1148048780488	2.55
6041	70.3551219512195	2.482
6042	67.8860975609756	1.96
6042	68.5329268292683	1.67
6042	69.1710975609756	1.6
6042	69.8092682926829	1.55
6042	70.3343902439024	1.56
6043	50.4327804878049	6.369
6043	50.9574146341463	6.361
6043	51.5365609756098	6.342
6043	52.1676829268293	6.313
6043	52.8442682926829	6.274
6044	74.4732926829268	2.021
6044	74.7650243902439	2.04
6044	75.050756097561	2.019
6044	75.3310243902439	1.966
6044	75.6058292682927	1.891
6045	68.550512195122	3.679
6045	68.8198536585366	3.656
6045	69.0827073170732	3.63
6045	69.3375853658537	3.604
6045	69.5864878048781	3.576
6046	72.1414634146341	5.9
6048	65.5395853658537	5.752
6048	65.6365853658537	5.6
6048	65.7455853658537	5.446
6048	65.8585853658537	5.299
6048	65.9725853658537	5.167
6049	58.4	5.547
6049	58.826	5.376
6049	59.2624390243902	5.181
6049	59.6711707317073	4.953
