group	x	y
2	72.4153170731707	4.193
3	42.636	7.984
5	71.5314878048781	3.058
6	67.7360731707317	2.482
7	41.2088780487805	7.144
8	71.7179268292683	2.956
10	75.5678048780488	1.5
11	77.2756097560976	1.849
12	73.4331219512195	2.221
13	64.4241463414634	2.87
14	66.3856829268293	1.645
15	74.5583658536585	1.739
16	59.9897073170732	4.356
17	76.1921951219512	1.57
18	48.5274146341463	6.794
19	71.5609756097561	1.65
20	72.6096829268293	3.567
21	45.6215365853659	6.492
22	49.1231219512195	6.677
24	73.9232195121951	3.435
25	59.3024146341464	4.866
26	66.734243902439	2.717
27	69.4571219512195	2.631
28	53.3589512195122	5.573
29	63.648	4.542
30	70.3780487804878	1.8
31	72.6361707317073	4.436
32	77.5534146341464	1.7
33	46.8238292682927	7.112
34	48.4149756097561	5.734
35	55.8807804878049	5.293
36	77.5146341463415	1.58
37	52.3796341463415	6.117
38	73.9164146341464	2.597
39	53.1279024390244	5.832
40	69.6640243902439	2.219
41	68.4601219512195	3.057
42	75.9568536585366	3.09
43	74.5215853658537	1.715
44	65.519512195122	5.164
46	76.6621219512195	2.381
47	71.8982926829268	1.86
48	75.319512195122	1.33
49	51.6243658536585	6.048
50	75.1578048780488	1.68
52	68.1671463414634	3.397
53	67.4289756097561	4.468
54	69.3557317073171	3.557
55	69.3731707317073	1.77
56	62.6876585365854	4.179
57	49.0215853658537	6.164
58	76.9712195121951	1.31
59	47.5029024390244	7.059
60	75.2275609756098	1.8
61	65.7933170731707	3.374
62	66.3101219512195	4.882
64	76.8487804878049	1.75
65	61.3965365853659	5.15
66	76.0829268292683	1.82
67	69.5831951219512	3.701
68	70.2768292682927	2.132
69	57.2862926829268	5.505
71	53.209	6.066
72	44.1099512195122	6.685
73	47.1348536585366	5.901
74	77.1365853658537	1.38
75	62.8184634146342	5.525
76	72.3200487804878	3.124
77	42.984756097561	6.608
78	61.2744390243902	2.56
79	77.8829268292683	1.281
80	66.7858536585366	5.048
81	72.1853658536586	1.53
82	55.5348048780488	5.318
83	69.3770731707317	1.86
84	62.4969024390244	3.024
85	74.9505365853659	2.09
86	76.7585365853659	2.762
88	58.6156829268293	3.838
89	68.7992682926829	5.917
90	63.7254878048781	4.478
91	77.9919512195122	2.19
92	76.8780487804878	1.27
93	75.6369268292683	1.461
94	70.5388048780488	2.899
95	70.6672195121951	5.554
96	79.1007317073171	1.53
97	58.9795853658537	5.847
98	68.5512195121951	3.671
99	55.5814634146342	5.605
101	55.829243902439	5.447
103	70.1393170731707	2.391
104	71.730243902439	1.74
105	67.9290243902439	3.5844
106	72.8225365853659	2.418
108	67.9829268292683	2.61
109	55.0806097560976	6.057
110	68.9362195121951	3.078
111	71.4414634146341	3.2
113	69.7313902439024	2.435
114	42.1279512195122	6.437
115	59.642	4.837
116	70.3641463414634	1.97
117	75.4634146341463	1.6
118	69.0324390243903	1.86
119	68.605	4.521
120	64.6802682926829	3.876
122	67.3723902439024	2.305
123	75.6126341463415	1.843
125	51.4204146341463	6.225
127	71.4514146341463	2.098
128	44.4742682926829	7.046
129	57.8447073170732	3.31
130	60.6984146341463	3.786
131	76.4002682926829	1.589
133	56.1267317073171	5.878
134	75.3901951219512	2.04
135	69.9560975609756	2.3
136	61.6763414634146	5.797
137	47.1501463414634	6.652
138	71.1863414634146	3.308
139	70.2958292682927	3.478
140	43.4966829268293	6.194
141	60.8552195121951	5.098
142	70.3585365853659	3.02
143	41.9133170731707	7.803
144	45.5345365853659	6.334
145	64.8876829268293	4.642
146	77	1.61
147	76.9807317073171	1.92
148	54.5807073170732	5.104
149	76.0317073170732	2.16
150	71.3212926829268	6.834
151	72.5410975609756	2.957
152	66.0281707317073	3.722
153	69.6715365853659	3.219
154	56.0470731707317	4.757
155	65.3373658536585	4.246
156	61.0333414634146	5.899
157	70.5878048780488	2.05
158	74.3151463414634	2.201
159	68.3919756097561	6.54
160	74.0146341463415	1.42
162	68.1505365853659	4.448
163	74.3713902439025	4.129
164	69.7843902439024	1.57
165	71.4878048780488	1.8
166	68.4743902439024	1.732
167	29.4400487804878	6.763
168	69.2054878048781	5.685
169	57.2138536585366	5.728
171	52.8822926829268	5.895
172	77.6668292682927	2.11
173	76.0513414634146	1.77
174	73.3536585365854	1.42
175	70.8829268292683	2.05
176	38.1223902439024	5.749
178	53.5018048780488	6.534
179	44.1238536585366	6.564
180	67.5770487804878	2.672
182	61.0669756097561	5.3
183	66.8924634146342	3.862
185	71.4674146341463	5.121
186	59.2925853658537	5.571
188	50.6070975609756	6.662
189	53.2468048780488	6.179
190	72.4997804878049	2.054
191	62.6176341463415	5.066
192	46.8501951219512	5.469
193	62.6730487804878	4.222
194	70.5073170731707	3.428
195	69.6930487804878	4.612
196	63.6228292682927	2.977
197	69.0125609756098	2.309
199	50.329243902439	6.148
200	68.8780487804878	1.81
201	46.7023658536585	7.082
202	75.3658536585366	2.0625
203	72.6637073170732	2.506
204	66.5067317073171	4.199
205	69.4427317073171	2.907
206	71.2493658536585	3.37
207	75.0990243902439	3.074
208	66.4110975609756	3.436
209	63.6477804878049	4.884
210	65.5589512195122	4.741
211	56.3539024390244	8.498
212	61.5315365853659	3.53
213	46.5600975609756	6.398
214	59.5817073170732	5.009
