group	x	y
2	69.8756829268293	5.209
3	40.149243902439	7.807
5	70.7154146341463	3.904
6	70.2919268292683	2.406
7	40.5297804878049	7.205
8	70.2121219512195	3.163
10	72.9685365853659	1.56
11	75.1463414634146	1.924
12	72.8490243902439	2.353
13	65.0080975609756	3.026
14	71.2393658536586	1.992
15	72.8072926829268	1.889
16	56.3081219512195	5.903
17	73.8690243902439	1.56
18	47.5113414634146	7.059
19	71.3863414634146	2
20	70.9411463414634	4.583
21	47.8462926829268	6.514
22	46.1964634146342	7.01
24	71.6538292682927	3.906
25	54.2558292682927	5.259
26	63.6762926829268	3.721
27	68.5236585365854	2.965
28	48.1824146341464	6.399
29	61.9666585365854	5.88
30	70.4620243902439	2.11
31	71.0464146341463	5.336
32	76.0363414634146	1.68
33	46.2006829268293	6.748
34	49.6525365853659	5.955
35	56.8532195121951	5.952
36	76.0312195121951	1.51
37	52.6931707317073	7.253
38	71.0063658536586	2.651
39	52.3071951219512	6.377
40	67.7998536585366	2.602
41	66.9430975609756	3.63
42	73.9583902439024	3.517
43	74.0802682926829	1.825
44	61.5797073170732	6.075
46	75.3154878048781	2.438
47	70.5914634146341	1.97
48	73.6377073170732	1.33
49	49.3273170731707	6.592
50	74.4204878048781	1.377
52	64.2024390243903	4.082
53	61.968512195122	6.38
54	64.8221463414634	4.629
55	69.3756097560976	2.16
56	57.8743658536585	5.189
57	44.1779024390244	6.481
58	75.9090243902439	1.792
59	43.842243902439	6.95
60	74.2009756097561	1.74
61	63.8533414634146	3.755
62	65.4535853658537	5.894
64	74.8	1.86
65	57.4076341463415	5.197
66	74.3780487804878	1.77
67	65.4833658536585	4.245
68	69.4941707317073	2.277
69	53.9646585365854	6.31
71	50.0315853658537	6.28
72	40.3074146341463	6.949
73	43.9001707317073	5.802
74	75.2491707317073	1.94
75	58.6529756097561	6.054
76	70.2585365853659	3.088
77	41.2253414634146	6.642
78	60.1744146341463	3.174
79	75.2756097560976	1.722
80	61.8017317073171	5.932
81	70.2748780487805	1.88
82	52.1255609756098	6.149
83	68.9736585365854	1.73
84	59.0631219512195	4.028
85	73.2223902439025	2.759
86	74.4585365853658	3.106
88	56.419756097561	4.439
89	55.9501707317073	6.343
90	50.105756097561	6.473
91	76.8456097560976	2.24
92	74.640243902439	1.52
93	74.0064634146342	1.433
94	70.9734146341463	3.477
95	68.2876341463415	7.022
96	76.9614634146342	1.8
97	59.0272682926829	7.165
98	64.0422682926829	4.086
99	48.2511951219512	6.758
101	53.196	6.921
103	68.8146097560976	2.807
104	67.2392682926829	2.08
105	66.3826829268293	4.4761
106	71.2941463414634	4.876
108	67.6621951219512	3.04
109	49.9567073170732	6.363
110	67.1083902439024	3.82
111	70.1427073170732	4.161
113	69.1948292682927	3.119
114	43.5695609756098	6.944
115	55.3014390243903	5.436
116	70.7778048780488	2.04
117	72.8232926829268	1.44
118	69.1190243902439	2.07
119	62.8713658536585	7.017
120	59.9501951219512	5.278
122	65.3133414634146	2.585
123	74.1024634146342	2.154
125	49.0729756097561	6.165
127	69.7896341463415	2.311
128	41.1331951219512	7.08
129	55.3321219512195	4.248
130	58.019243902439	5.707
131	74.1765853658537	1.966
133	54.2725853658537	6.263
134	73.6286829268293	1.965
135	68.042	2.325
136	55.6512195121951	7.245
137	45.4247317073171	7.29
138	67.930243902439	4.172
139	68.2741951219512	3.702
140	42.7487073170732	6.439
141	59.1283658536585	6.145
142	68.4666666666585	3.0933333333
143	39.8870731707317	7.768
144	45.8440487804878	6.747
145	59.6766097560976	5.746
146	76.1641463414634	1.468
147	76.0668292682927	1.66
148	49.8817317073171	5.692
149	73.7756097560976	1.92
150	63.9511219512195	8.34
151	70.8833902439024	3.475
152	61.8131707317073	4.598
153	66.5583414634146	3.79
154	54.4456341463415	5.415
155	63.8091219512195	4.883
156	58.8481463414634	6.46
157	71	2.416
158	74.101512195122	2.436
160	72.2658536585366	1.946
162	67.0421951219512	5.151
163	72.2290975609756	5.33
164	69.7263414634147	2.06
166	67.6526829268293	2.11
167	50.0319756097561	8.26
168	64.683756097561	6.939
169	58.3013902439024	6.431
171	50.3514146341464	6.316
172	76.5517073170732	1.61
173	72.4510487804878	1.608
174	70.5414634146342	1.81
175	70.4790243902439	2.28
176	43.7664146341463	5.518
178	49.6721707317073	7.261
179	44.3784146341463	6.719
180	66.6859024390244	3.594
182	59.8947317073171	6.181
183	57.9682926829268	4.738
185	67.7803170731708	6.695
186	56.2119268292683	6.52
188	49.2557804878049	6.749
189	50.7277317073171	7.024
190	68.2397073170732	2.859
191	62.8919756097561	5.533
192	39.550512195122	5.256
193	61.7455853658537	4.772
194	64.4295365853659	4.863
195	68.2952926829268	5.385
196	58.7590243902439	4.033
197	67.9037317073171	3.196
199	50.9506341463415	6.542
200	69.3138780487805	2.08
201	49.8720243902439	7.102
202	74.4634146341463	1.799
203	71.055243902439	2.574
204	66.2370731707317	4.711
205	66.9049756097561	3.561
206	69.1463902439024	3.933
207	72.3616341463415	3.602
208	59.2005365853659	4.813
209	60.1721219512195	5.356
210	61.464512195122	4.827
211	51.8461951219512	9.223
212	58.7679268292683	4.504
213	51.8201951219512	6.937
214	60.7227804878049	6.633
