group	x	y
2153	70.819512195122	2.881
2153	70.8692682926829	2.848
2153	70.9190243902439	2.888
2153	70.9687804878049	2.886
2153	71.0185365853659	2.859
2154	65.362	5.918
2154	65.8169024390244	5.804
2154	66.2588048780488	5.742
2154	66.6882195121951	5.731
2154	67.1051463414634	5.751
2155	45.2554146341463	6.278
2155	45.3065853658537	6.229
2155	45.0818536585366	6.155
2155	44.5562195121951	6.056
2155	43.6327073170732	5.924
2156	54.2011219512195	5.914
2156	57.0098780487805	5.906
2156	59.4668536585366	5.841
2156	61.4486585365854	5.712
2156	62.902243902439	5.512
2157	58.4217317073171	5.278
2157	58.8039024390244	5.083
2157	59.1775365853659	4.892
2157	59.5436585365854	4.71
2157	59.900756097561	4.543
2158	58.7184634146342	6.357
2158	59.1347804878049	6.243
2158	59.5324146341463	6.096
2158	59.9102926829268	5.921
2158	60.2612926829268	5.722
2159	64.1190243902439	5.187
2159	64.5715853658537	4.939
2159	65.0141463414634	4.716
2159	65.4467073170732	4.526
2159	65.8673170731708	4.372
2160	69.9614878048781	4.246
2160	70.3466097560976	3.959
2160	70.720243902439	3.722
2160	71.0878536585366	3.545
2160	71.4524390243903	3.421
2161	49.258243902439	5.599
2161	49.9034390243903	5.582
2161	50.5468536585366	5.556
2161	51.1890243902439	5.521
2161	51.8299756097561	5.474
2162	70.9865853658537	1.58
2162	71.2765853658537	2.02
2162	71.6112195121951	2.13
2162	71.8387804878049	2.13
2162	71.950243902439	2.135
2164	58.5648048780488	3.876
2164	59.2750487804878	3.984
2164	60.0199024390244	4.054
2164	60.7909512195122	4.076
2164	61.5753414634146	4.036
2165	57.6582195121951	4.987
2165	58.5300243902439	4.845
2165	59.4276829268293	4.725
2165	60.3317317073171	4.624
2165	61.2072682926829	4.53
2166	45.2157317073171	5.974
2166	45.4183170731707	5.973
2166	45.6203902439024	5.973
2166	45.8244634146342	5.972
2166	46.0325365853659	5.974
2167	67.9424390243903	3.261
2167	68.3837804878049	2.942
2167	68.8141219512195	2.647
2167	69.2330243902439	2.388
2167	69.6424390243902	2.166
2168	62.2650487804878	5.57
2168	62.7017804878049	5.368
2168	63.1270487804878	5.179
2168	63.5398536585366	5.009
2168	63.9407073170732	4.858
2170	59.9815853658537	6.9
2170	60.3875853658537	6.911
2170	60.7975853658537	6.924
2170	61.2115853658537	6.935
2170	61.6335853658537	6.938
2171	53.4740975609756	7.599
2171	54.0829024390244	7.591
2171	54.668756097561	7.584
2171	55.2267073170732	7.578
2171	55.7422682926829	7.569
2172	46.9522682926829	6.129
2172	47.7588048780488	6.13
2172	48.5374146341463	6.125
2172	49.2781219512195	6.11
2172	49.9803902439024	6.076
2173	61.2341463414634	5.385
2173	61.6829268292683	5.17
2173	62.1317073170732	4.88
2173	62.5804878048781	4.59
2173	63.0292682926829	4.3
2174	71.1243902439025	3.41
2174	71.4731707317073	3.354
2174	71.1243902439025	3.332
2174	71.4731707317073	3.269
2174	71.2731707317073	3.158
2177	42.8795609756098	6.244
2177	43.717487804878	6.227
2177	44.5309024390244	6.208
2177	45.3082195121951	6.187
2177	46.0409268292683	6.163
2178	59.6217804878049	6.689
2178	59.9100975609756	6.589
2178	60.1933902439024	6.485
2178	60.4707073170732	6.376
2178	60.7420731707317	6.264
2179	52.969512195122	6.798
2179	53.469512195122	6.623
2179	53.969512195122	6.446
2179	54.469512195122	6.272
2179	54.969512195122	6.101
2180	67.2559512195122	4.498
2180	67.4457317073171	3.946
2180	67.6737317073171	3.562
2180	67.9510731707317	3.246
2180	68.2814146341463	3.086
2181	52.3817073170732	6.47
2181	52.8817073170732	6.549
2181	53.3817073170732	6.655
2181	53.8817073170732	6.781
2181	54.3877073170732	6.914
2182	58.1445365853659	6.084
2182	58.5582682926829	6.009
2182	58.975243902439	5.903
2182	59.4010243902439	5.764
2182	59.8366585365854	5.595
2183	36.8947804878049	6.268
2183	37.5966097560976	6.207
2183	38.3358780487805	6.132
2183	39.041512195122	6.039
2183	39.5288780487805	5.917
2184	63.5183170731707	6.795
2184	63.867243902439	6.59
2184	64.2122682926829	6.371
2184	64.5529024390244	6.15
2184	64.8850975609756	5.941
2186	50.0831219512195	6.626
2186	50.6818292682927	6.526
2186	51.2809268292683	6.433
2186	51.8799024390244	6.348
2186	52.4798048780488	6.272
2187	47.2208048780488	7.428
2187	47.483756097561	7.43
2187	47.6256829268293	7.423
2187	47.6755853658537	7.404
2187	47.6914634146342	7.362
2188	66.1000731707317	5.329
2188	66.3118048780488	5.202
2188	66.5164390243903	5.083
2188	66.7384634146342	4.972
2188	66.9894390243903	4.872
2190	68.4093902439025	3.788
2190	68.8266341463415	3.606
2190	69.2264146341464	3.447
2190	69.5987073170732	3.314
2190	69.9244390243903	3.208
2191	70.0458536585366	2.662
2191	69.9178048780488	2.63
