group	x	y
2	71.861243902439	4.566
3	42.0211951219512	7.937
5	71.7542195121951	3.38
6	67.9126097560976	2.565
7	41.091243902439	7.182
8	71.2921707317073	3.016
10	75.2480487804878	1.45
11	76.7136585365854	1.838
12	73.3444878048781	2.272
13	65.0892682926829	2.8
14	68.8140243902439	1.775
15	74.2505365853659	1.758
16	58.9580731707317	4.728
17	75.6326829268293	1.58
18	48.3846341463415	6.889
19	71.7224390243903	1.9
20	72.3097073170732	3.852
21	46.8498048780488	6.508
22	48.1980487804878	6.805
24	73.3810975609756	3.608
25	58.2189268292683	4.952
26	65.9543658536585	2.917
27	69.4268048780488	2.654
28	51.8628780487805	5.907
29	64.0963902439024	4.863
30	71.5878048780488	2.03
31	72.3260487804878	4.584
32	77.0656097560976	1.77
33	46.7759024390244	7.047
34	49.1595609756098	5.826
35	56.573512195122	5.431
36	77.4212195121951	1.56
37	52.8558536585366	6.399
38	73.2819024390244	2.64
39	53.3008780487805	6.004
40	69.2469268292683	2.444
41	68.1778292682927	3.155
42	75.5396585365854	3.254
43	74.4300487804878	1.785
44	64.6254878048781	5.441
46	76.344268292683	2.43
47	71.6756097560976	1.874
48	75.1228780487805	1.42
49	51.1088048780488	6.267
50	74.799756097561	1.62
52	67.2051463414634	3.537
53	66.6150731707317	4.954
54	68.3415365853659	3.793
55	70.0390243902439	2.21
56	61.368512195122	4.522
57	47.4790243902439	6.26
58	76.8136585365854	1.36
59	46.5579024390244	7.083
60	74.7921951219512	1.71
61	65.3438536585366	3.427
62	66.0845853658537	5.052
64	76.3487804878049	1.79
65	61.0672682926829	5.187
66	75.5829268292683	1.8
67	68.2620731707317	3.966
68	70.1985609756098	2.217
69	56.3380487804878	5.725
71	52.9915609756098	6.114
72	43.2059268292683	6.797
73	46.3684634146341	5.897
74	76.6878048780488	1.41
75	61.7563658536585	5.636
76	71.8435365853659	3.13
77	42.6596829268293	6.68
78	60.9543414634146	2.624
79	77.0292682926829	1.296
80	65.8643902439024	5.236
81	71.8446341463415	1.63
82	54.6443902439024	5.549
83	69.4617073170732	1.78
84	61.7008048780488	3.229
85	74.5156097560976	2.08
86	76.3073170731707	2.886
88	58.0993902439024	3.994
89	65.9364146341464	6.053
90	59.8407073170732	5.151
91	78.1409756097561	2.2
92	76.8048780487805	1.28
93	75.1985853658537	1.457
94	70.755512195122	3.005
95	70.1832682926829	6.058
96	78.8180487804878	1.57
97	59.5526829268293	6.231
98	67.9073170731707	3.875
99	55.1478536585366	5.896
101	55.3461951219512	5.735
103	70.5028292682927	2.434
104	70.859512195122	1.58
105	67.5785365853659	3.9223
106	72.5280975609756	2.844
108	68.290243902439	2.82
109	53.5602682926829	6.222
110	68.4069268292683	3.206
111	70.766	3.495
113	69.5780487804878	2.548
114	42.4556341463415	6.602
115	58.7561463414634	5.004
116	71.4253658536585	1.98
117	74.5916829268293	1.52
118	70.1553658536586	2.05
119	67.5221951219512	5.154
120	63.598243902439	4.201
122	67.3992926829268	2.506
123	75.2006829268293	1.902
125	50.1998048780488	6.268
127	71.0867317073171	2.149
128	43.8281951219512	7.076
129	56.7567073170732	3.581
130	60.316756097561	4.402
131	75.8756341463415	1.798
133	55.7361951219512	5.99
134	74.9603414634146	2.11
135	69.1300731707317	2.23
136	60.1373414634146	6.427
137	46.961243902439	6.848
138	70.3959512195122	3.489
139	69.8294146341464	3.546
140	42.9466829268293	6.277
141	60.6428780487805	5.358
142	70.3439024388537	3.1433333333
143	41.0353902439024	7.817
144	45.7198048780488	6.464
145	63.4078780487805	4.865
146	76.7341463414634	1.55
147	76.500487804878	1.88
148	53.3614390243903	5.279
149	74.8243902439024	2.12
150	69.8407073170732	7.462
151	72.1544634146342	3.081
152	65.0643902439025	3.933
153	68.9900731707317	3.421
154	55.4220243902439	4.861
155	64.9779512195122	4.397
156	60.4990731707317	6.138
157	71.0439024390244	2.078
158	74.4636829268293	2.236
160	74.2658536585366	1.48
162	67.8011707317073	4.637
163	73.8801463414634	4.345
164	69.5307317073171	2.2
166	69.1717073170732	2.01
167	36.9656097560976	7.326
168	68.292	6.004
169	56.3777317073171	5.961
171	52.1844390243903	6.005
172	77.7268292682927	2.02
173	75.0827317073171	1.754
174	72.7048780487805	1.52
175	71.0263414634146	2.07
176	39.4623414634146	5.662
178	52.9438536585366	6.752
179	44.9679512195122	6.632
180	67.4158780487805	2.823
182	60.764	5.501
183	64.9131707317073	4.047
185	70.6399512195122	5.55
186	59.1685365853659	5.905
188	50.6838048780488	6.682
189	52.7132682926829	6.417
190	72.3136341463415	2.179
191	63.0904146341463	5.27
192	44.8200487804878	5.273
193	62.6523170731707	4.44
194	68.0709024390244	3.833
195	69.4576829268293	4.691
196	62.5041463414634	3.139
197	68.8501463414634	2.585
199	50.8364390243902	6.273
200	70.5390243902439	1.92
201	47.986756097561	7.097
202	75.0170731707317	2.014
203	72.3098048780488	2.523
204	66.8472926829268	4.179
205	68.9592195121951	3.01
206	70.8501951219512	3.524
207	74.4644390243903	3.097
208	64.5360975609756	3.752
209	62.7580243902439	4.971
210	64.5194146341463	4.783
211	55.7256585365854	8.797
212	61.4186097560976	3.791
213	48.3896097560976	6.534
214	61.1514634146342	5.376
