group	x	y
2	73.1870975609756	3.584
3	43.5426585365854	8.052
5	71.6177317073171	2.683
6	68.2789268292683	2.176
7	41.7162195121951	7.063
8	72.3984390243903	2.827
10	76.4570731707317	1.44
11	77.8780487804878	1.842
12	73.535756097561	2.108
13	64.2815853658537	2.52
14	66.730243902439	1.534
15	74.8740731707317	1.705
16	61.5832195121951	3.867
17	76.6917073170732	1.55
18	48.8308292682927	6.62
19	71.2087804878049	1.37
20	73.0138048780488	3.188
21	44.5784634146342	6.381
22	50.5224146341464	6.446
24	74.7098780487805	3.064
25	60.6863902439024	4.663
26	67.9408780487805	2.537
27	69.8130975609756	2.566
28	55.8469756097561	4.929
29	60.7116341463415	4.117
30	68.7682926829268	1.51
31	73.0197317073171	4.201
32	77.8619512195122	1.6695
33	46.1999024390244	7.138
34	46.7385853658537	5.622
35	54.8562195121951	5.137
36	78.35	1.49
37	51.3852195121951	5.706
38	74.7656829268293	2.453
39	52.3505609756098	5.502
40	70.2429268292683	1.927
41	69.1393414634147	2.92
42	76.5954390243902	2.835
43	74.9738536585366	1.628
44	66.7704390243903	4.708
46	77.1159024390244	2.206
47	72.9726829268293	1.44
48	76.2707317073171	1.24
49	52.3790731707317	5.633
50	75.3751219512195	1.806
52	69.2971219512195	3.195
53	68.2178780487805	3.697
54	70.7894878048781	3.292
55	66.5	1.37
56	64.8499756097561	3.757
57	51.5528780487805	5.97
58	77.9014634146342	1.2
59	48.8530487804878	6.898
60	76.3956097560976	1.85
61	66.4335365853659	3.305
62	66.648243902439	4.716
64	77.6487804878049	1.73
65	61.2554878048781	4.906
66	76.8853658536585	1.74
67	71.2583170731707	3.254
68	70.396512195122	1.946
69	57.9690731707317	5.166
71	53.5204634146342	5.974
72	45.2789512195122	6.471
73	48.0313902439024	5.901
74	77.6390243902439	1.36
75	64.4368292682927	5.32
76	72.9715609756098	3.086
77	43.4850243902439	6.404
78	61.9812195121951	2.526
79	78.5292682926829	1.355
80	68.1419268292683	4.735
81	71.8034146341464	1.47
82	56.7854146341463	4.997
83	69.469756097561	1.64
84	63.6206097560976	2.771
85	75.4376341463415	1.86
86	77.4024390243903	2.9
87	76.5292682926829	1.8
88	59.4991707317073	3.594
89	70.9761707317073	5.676
90	67.4774878048781	3.496
91	79.2470731707317	2.14
92	77.749756097561	1.22
93	76.2473902439024	1.441
94	70.2983902439024	2.778
95	71.2508292682927	4.877
96	79.6870731707317	1.5
97	57.0174634146342	5.366
98	66.0390243902439	3.14
99	55.9238536585366	5.113
101	56.4844390243903	5.257
103	67.4401707317073	2.338
104	73.0381707317073	1.67
105	68.4	2.7064
106	73.1872439024391	2.413
108	65.6731707317073	2.28
109	57.430756097561	5.603
110	69.6444146341463	2.926
111	72.1878048780488	2.8
113	69.3952682926829	2.289
114	42.0485853658537	6.213
115	58.2461219512195	4.617
116	68.530243902439	1.57
117	76.3707317073171	1.72
118	65.6643902439025	1.39
119	70.1460731707317	3.764
120	66.1623414634146	3.427
122	66.8693902439024	1.975
123	75.8576341463415	1.813
125	53.9310243902439	6.066
127	71.9269512195122	1.985
128	45.3839512195122	6.98
129	59.5732926829268	2.951
130	61.0843902439024	2.999
131	77.1502682926829	1.312
133	56.5569756097561	5.673
134	76.9	1.89
135	70.1585365853659	2.25
136	64.2990731707317	4.704
137	46.8521707317073	6.393
138	72.3622195121951	3.007
139	70.9538780487805	3.349
140	44.884756097561	6.046
141	60.6280243902439	4.715
142	70.6731707317073	2.6766666667
143	43.7621219512195	7.738
144	45.1797317073171	6.152
145	66.7857073170732	4.225
146	77.3751219512195	1.57
147	77.689756097561	1.87
148	56.6893658536585	4.809
149	76.8829268292683	2
150	72.7477317073171	5.734
151	73.1011219512195	2.833
152	67.4853902439025	3.413
153	70.5870243902439	2.901
154	57.0559268292683	4.685
155	65.8529512195122	4.056
156	61.8019756097561	5.499
157	71.6951219512195	1.798
158	74.1976829268293	2.123
159	69.3604878048781	6.38
160	74.9146341463415	1.44
162	68.693756097561	4.177
163	75.0631463414634	3.774
164	69.509756097561	1.41
166	64.4670731707317	1.4
167	27.9363414634146	6.167
168	70.2197804878049	5.174
169	59.0837317073171	5.326
171	53.9213658536585	5.727
172	78.650243902439	1.88
173	76.2975609756098	1.75
174	73.4048780487805	1.32
175	72.3	1.67
176	37.1876097560976	5.847
178	54.1421219512195	6.177
179	44.1848536585366	6.492
180	67.7620975609756	2.653
182	61.5152682926829	5.052
183	68.6201219512195	3.614
185	72.5319756097561	4.52
186	57.523512195122	5.035
188	50.0880975609756	6.641
189	53.8771707317073	5.809
190	72.3063902439025	1.906
191	62.2857073170732	4.702
192	50.1846341463415	6.125
193	62.8820975609756	3.707
194	70.9536585365854	2.9
195	70.0064634146342	4.501
196	65.4236585365854	2.797
197	69.0458780487805	1.957
199	49.6660243902439	5.946
200	67.8731707317073	1.5
201	45.1223658536585	7.039
202	75.5743902439025	2.0015
203	73.2565365853659	2.432
204	66.2601219512195	3.537
205	69.9158292682927	2.76
206	72.1231707317073	3.147
207	75.9821951219512	2.92
208	68.8048292682927	2.87
209	65.0121463414634	4.761
210	67.0518048780488	4.698
211	57.0915365853659	7.868
212	60.5388292682927	3.196
213	44.1265609756098	6.257
214	55.0080243902439	4.516
