group	x	y
8899	78.4804878048781	1.778
8899	78.6317073170732	1.762
8899	78.9317073170732	1.755
8899	79.2341463414634	1.756
8899	79.6341463414634	1.739
8900	75.4809024390244	2.677
8900	75.7363658536586	2.569
8900	75.9883414634146	2.477
8900	76.2323414634146	2.401
8900	76.4649024390244	2.341
8901	56.4922682926829	4.45
8901	56.7671463414634	4.227
8901	57.0888292682927	4.017
8901	57.4641463414634	3.822
8901	57.8964634146341	3.643
8902	70.7663170731707	1.799
8902	70.9270975609756	1.776
8902	71.0833902439025	1.755
8902	71.2417073170732	1.737
8902	71.4055365853659	1.72
8903	67.0375609756098	3.209
8903	67.2308536585366	3.171
8903	67.4201219512195	3.132
8903	67.6073170731707	3.09
8903	67.7929024390244	3.047
8904	71.444756097561	2.64
8904	71.7561219512195	2.571
8904	72.0825365853659	2.509
8904	72.4210731707317	2.455
8904	72.7642926829268	2.406
8905	73.5725365853659	3.01
8905	73.77	2.972
8905	73.9679512195122	2.927
8905	74.1653902439025	2.878
8905	74.3608048780488	2.825
8906	80.1268292682927	1.127
8906	80.1317073170732	1.017
8906	80.3829268292683	0.982
8906	80.8780487804878	1.035
8906	81.4243902439025	0.932
8907	64.6694390243903	2.579
8907	65.0035609756098	2.53
8907	65.3307073170732	2.489
8907	65.6463658536586	2.453
8907	65.9490731707317	2.419
8908	80.4241463414634	1.388
8908	80.5014634146342	1.384
8908	80.5707317073171	1.342
8908	81.0760975609756	1.359
8908	81.4170731707317	1.33
8909	60.4390243902439	4.2
8911	64.6018048780488	2.224
8911	64.3568292682927	2.182
8911	64.5495609756098	2.144
8911	65.110512195122	2.11
8911	65.8982682926829	2.084
8912	74.2478048780488	1.54
8912	74.8106097560976	1.47
8912	75.3734146341463	1.42
8912	75.8554878048781	1.47
8912	76.3375609756098	1.3
8913	59.5695609756098	4.938
8913	60.2065609756098	4.696
8913	60.8110731707317	4.457
8913	61.3946097560976	4.227
8913	61.9781707317073	4.011
8914	77.8612926829268	1.116
8914	78.0901707317073	1.053
8914	78.3155609756098	0.991
8914	78.5369756097561	0.933
8914	78.7523902439025	0.887
8915	71.5690975609756	3.204
8915	71.7647073170732	3.157
8915	71.9563414634146	3.11
8915	72.1424878048781	3.065
8915	72.3211219512195	3.02
8916	67.5048780487805	5.71
8918	66.9716097560976	4.544
8918	67.0729024390244	4.471
8918	67.1726341463415	4.39
8918	67.2737317073171	4.3
8918	67.3792682926829	4.204
8919	61.8036097560976	2.514
8919	62.175756097561	2.394
8919	62.616512195122	2.29
8919	63.1213414634146	2.207
8919	63.6819756097561	2.154
8920	60.9234878048781	2.675
8920	61.2765853658537	2.59
8920	61.5871463414634	2.507
8920	61.8557073170732	2.427
8920	62.0837804878049	2.353
8921	71.7390243902439	2.7
8921	74.3756097560976	2.6766666667
8921	73.8756097560976	2.6533333333
8921	74.919512195122	2.63
8921	74.8317073170732	2.47
8922	77.3341463414634	1.95
8922	78.0853658536585	1.92
8922	77.890243902439	1.94
8922	78.6365853658537	2
8922	78.6926829268293	1.97
8924	70.4936585365854	1.535
8926	57.9062926829268	4.631
8926	58.189512195122	4.599
8926	58.4848780487805	4.557
8926	58.7957804878049	4.507
8926	59.124756097561	4.451
8927	66.339756097561	3.923
8927	66.4953902439025	3.888
8927	66.6480243902439	3.852
8927	66.7951463414634	3.814
8927	66.934243902439	3.767
8928	68.3705365853659	4.661
8928	68.7648048780488	4.638
8928	69.1370487804878	4.607
8928	69.4878048780488	4.564
8928	69.8200731707317	4.509
8929	77.0487804878049	1.635
8929	77.4	1.494
8929	77.5512195121951	1.475
8930	78.3512195121951	1.41
8931	60.9086097560976	4.968
8931	61.5436341463415	4.872
8931	62.1908780487805	4.789
8931	62.834243902439	4.72
8931	63.4531463414634	4.665
8932	72.2792926829268	1.785
8932	72.3302926829268	1.755
8932	72.4094634146341	1.73
8932	72.5152195121951	1.71
8932	72.6414390243902	1.695
8933	53.3393902439025	6.832
8933	54.334512195122	6.986
