group	x	y
1725	70.8809756097561	3.146
1725	70.850243902439	2.977
1725	70.819512195122	2.881
1725	70.8692682926829	2.848
1725	70.9190243902439	2.888
1726	64.4106097560976	6.227
1726	64.8935853658537	6.068
1726	65.362	5.918
1726	65.8169024390244	5.804
1726	66.2588048780488	5.742
1727	44.5283902439024	6.316
1727	44.9758536585366	6.306
1727	45.2554146341463	6.278
1727	45.3065853658537	6.229
1727	45.0818536585366	6.155
1728	48.5743902439025	5.793
1728	51.2869268292683	5.872
1728	54.2011219512195	5.914
1728	57.0098780487805	5.906
1728	59.4668536585366	5.841
1729	57.6333170731707	5.676
1729	58.0315365853659	5.475
1729	58.4217317073171	5.278
1729	58.8039024390244	5.083
1729	59.1775365853659	4.892
1730	57.8945365853659	6.49
1730	58.2984146341463	6.439
1730	58.7184634146342	6.357
1730	59.1347804878049	6.243
1730	59.5324146341463	6.096
1731	63.186243902439	5.67
1731	63.6574146341463	5.439
1731	64.1190243902439	5.187
1731	64.5715853658537	4.939
1731	65.0141463414634	4.716
1732	69.1183658536585	4.833
1732	69.5553902439024	4.551
1732	69.9614878048781	4.246
1732	70.3466097560976	3.959
1732	70.720243902439	3.722
1733	47.9435365853659	5.623
1733	48.6076585365854	5.612
1733	49.258243902439	5.599
1733	49.9034390243903	5.582
1733	50.5468536585366	5.556
1734	70.1324390243903	2.05
1734	70.2019512195122	2.139
1734	70.9865853658537	1.58
1734	71.2765853658537	2.02
1734	71.6112195121951	2.13
1736	57.2963658536585	3.653
1736	57.9020731707317	3.756
1736	58.5648048780488	3.876
1736	59.2750487804878	3.984
1736	60.0199024390244	4.054
1737	56.0216341463415	5.357
1737	56.821756097561	5.157
1737	57.6582195121951	4.987
1737	58.5300243902439	4.845
1737	59.4276829268293	4.725
1738	44.8050487804878	5.971
1738	45.0111463414634	5.973
1738	45.2157317073171	5.974
1738	45.4183170731707	5.973
1738	45.6203902439024	5.973
1739	67.0239268292683	3.926
1739	67.4896585365854	3.594
1739	67.9424390243903	3.261
1739	68.3837804878049	2.942
1739	68.8141219512195	2.647
1740	61.3559756097561	5.952
1740	61.8162926829268	5.77
1740	62.2650487804878	5.57
1740	62.7017804878049	5.368
1740	63.1270487804878	5.179
1742	59.1795853658537	6.893
1742	59.5785853658537	6.894
1742	59.9815853658537	6.9
1742	60.3875853658537	6.911
1742	60.7975853658537	6.924
1743	52.1263170731707	7.558
1743	52.8291463414634	7.593
1743	53.4740975609756	7.599
1743	54.0829024390244	7.591
1743	54.668756097561	7.584
1744	45.3634390243902	6.118
1744	46.1428292682927	6.125
1744	46.9522682926829	6.129
1744	47.7588048780488	6.13
