group	x	y
7570	77.2756097560976	1.849
7570	77.3780487804878	1.888
7570	77.8780487804878	1.859
7570	77.8780487804878	1.842
7570	77.8292682926829	1.822
7571	73.9232195121951	3.435
7571	74.1887804878049	3.321
7571	74.4508292682927	3.197
7571	74.7098780487805	3.064
7571	74.9674146341464	2.929
7572	55.5814634146342	5.605
7572	55.7143902439024	5.464
7572	55.8160487804878	5.301
7572	55.9238536585366	5.113
7572	56.0652682926829	4.903
7573	69.6640243902439	2.219
7573	69.8618292682927	2.106
7573	70.0546341463415	2.007
7573	70.2429268292683	1.927
7573	70.4247317073171	1.868
7574	65.7933170731707	3.374
7574	66.011243902439	3.352
7574	66.2241463414634	3.33
7574	66.4335365853659	3.305
7574	66.6389024390244	3.276
7575	69.6715365853659	3.219
7575	69.9952682926829	3.11
7575	70.2994390243903	3.003
7575	70.5870243902439	2.901
7575	70.867512195122	2.805
7576	72.3200487804878	3.124
7576	72.5460487804878	3.114
7576	72.7625609756098	3.101
7576	72.9715609756098	3.086
7576	73.1750731707317	3.067
7577	77.8829268292683	1.281
7577	77.6780487804878	1.347
7577	78.0317073170732	1.342
7577	78.5292682926829	1.355
7577	78.6829268292683	1.295
7578	62.4969024390244	3.024
7578	62.8804634146341	2.934
7578	63.2545365853659	2.849
7578	63.6206097560976	2.771
7578	63.9777073170732	2.699
7579	79.1007317073171	1.53
7579	79.1539024390244	1.502
7579	79.2936585365854	1.458
7579	79.6870731707317	1.5
7579	79.5363414634147	1.422
7580	58.1951219512195	3.8
7581	59.4390243902439	4.5
7582	70.1393170731707	2.391
7582	69.4963414634146	2.38
7582	68.5706097560976	2.363
7582	67.4401707317073	2.338
7582	66.2719024390244	2.306
7583	71.730243902439	1.74
7583	72.2060975609756	1.78
7583	72.6819512195122	1.67
7583	73.0381707317073	1.67
7583	73.3943902439024	1.65
7584	55.0806097560976	6.057
7584	55.866487804878	5.934
7584	56.6543658536585	5.782
7584	57.430756097561	5.603
7584	58.1821463414634	5.4
7585	76.4002682926829	1.589
7585	76.6550975609756	1.487
7585	76.9054390243902	1.394
7585	77.1502682926829	1.312
7585	77.3910975609756	1.242
7586	70.2958292682927	3.478
7586	70.5208292682927	3.438
7586	70.7398536585366	3.395
7586	70.9538780487805	3.349
7586	71.1634390243903	3.301
7588	66.3101219512195	4.882
7588	66.4226585365854	4.82
7588	66.5357073170732	4.766
7588	66.648243902439	4.716
7588	66.759756097561	4.664
7589	60.6984146341463	3.786
7589	60.8246341463415	3.492
7589	60.9470243902439	3.227
7589	61.0843902439024	2.999
7589	61.2615609756098	2.808
7590	57.8447073170732	3.31
7590	58.4377317073171	3.181
7590	59.020756097561	3.06
7590	59.5732926829268	2.951
7590	60.0783414634146	2.852
7591	70.3585365853659	3.02
7591	71.5121951219512	2.85
7591	71.6560975609756	2.7633333333
7591	70.6731707317073	2.6766666667
7591	72.009756097561	2.59
7592	76.0317073170732	2.16
7592	76.1243902439025	2.12
7592	76.4341463414634	2.05
7592	76.8829268292683	2
7592	76.7341463414634	1.99
7594	71.8446341463415	2.8605
7595	56.0470731707317	4.757
7595	56.3991951219512	4.724
7595	56.7384634146342	4.701
7595	57.0559268292683	4.685
7595	57.3519512195122	4.671
7596	65.3373658536585	4.246
7596	65.5123658536585	4.177
7596	65.6843902439025	4.113
7596	65.8529512195122	4.056
7596	66.0185365853659	4.006
7597	65.5589512195122	4.741
7597	66.0700243902439	4.724
7597	66.5691463414634	4.709
7597	67.0518048780488	4.698
7597	67.5150243902439	4.688
7598	76.0513414634146	1.77
7598	76.478756097561	1.76
7598	76.857	1.778
7598	76.2975609756098	1.75
7598	76.3951219512195	1.71
7599	57.2138536585366	5.728
7599	57.8211219512195	5.596
7599	58.4545853658537	5.461
7599	59.0837317073171	5.326
7599	59.6959512195122	5.197
7600	72.4997804878049	2.054
7600	72.4528780487805	2.001
7600	72.3788536585366	1.952
7600	72.3063902439025	1.906
7600	72.2611707317073	1.862
7601	46.8501951219512	5.469
