group	x	y
2	60.5826829268293	6.738
3	34.2230731707317	7.7
5	66.5164390243903	5.083
6	69.2264146341464	3.447
7	36.2011951219512	7.375
8	66.0722195121951	3.049
10	70.0575609756098	2.591
11	70.9190243902439	2.888
12	68.3771463414634	3.226
13	64.0567073170732	4.901
14	64.9074146341463	3.114
15	67.8174634146341	3.46
16	46.7816097560976	6.93
17	70.6931707317073	2.313
18	39.856756097561	6.563
19	71.2251219512195	2.27
20	62.0038536585366	6.86
21	43.4539756097561	6.801
22	38.5196585365854	6.671
24	66.2588048780488	5.742
25	45.1181707317073	6.587
26	57.8137317073171	5.326
27	65.8051219512195	3.641
28	39.6885609756098	6.67
29	53.4566341463415	6.686
30	70.0934634146341	2.22
31	65.0579756097561	6.337
32	72.3534146341463	2.386
33	43.1419512195122	6.161
34	40.5182682926829	5.953
35	52.7002682926829	6.207
36	72.590243902439	2.287
37	42.5785365853659	7.849
38	60.9709512195122	4.392
39	45.0845609756098	6.126
40	59.4668536585366	5.841
41	60.1686585365854	6.05
42	65.872243902439	5.657
43	68.6170487804878	4.312
44	51.1940243902439	6.97
46	72.0042195121951	2.779
47	69.8407317073171	1.84
48	70.5928780487805	2.38
49	42.3250975609756	7.565
50	73.1214634146342	2.117
52	57.2300487804878	6.562
53	51.6895853658537	7.394
54	56.9821219512195	6.46
55	69.9672926829268	2.03
56	49.4891463414634	6.141
57	42.4864634146342	6.671
58	71.5378048780488	2.87
59	42.3342195121951	6.863
60	69.6163414634146	2.068
61	59.1775365853659	4.892
62	60.7975853658537	6.924
64	71.309756097561	2.69
65	44.9199268292683	4.552
66	71.7243902439025	2.604
67	63.9164390243903	4.835
68	66.5167073170732	2.637
69	48.161512195122	6.957
71	36.5429756097561	5.991
72	33.3252682926829	6.805
73	39.1364390243902	5.658
74	71.146512195122	2.559
75	50.5709512195122	6.288
76	65.0141463414634	4.716
77	36.6718292682927	5.296
78	55.337243902439	5.951
79	70.720243902439	3.722
80	51.2782926829268	7.383
81	68.4373658536585	2.068
82	46.2898536585366	5.937
83	69.230243902439	2.06
84	50.5468536585366	5.556
85	70.8330731707317	3.778
86	71.0565853658537	3.786
88	47.8195365853659	5.643
89	56.3164390243902	7.362
90	50.0688292682927	6.636
91	74.0058536585366	3.061
92	70.78	2.493
93	71.5359756097561	2.318
94	67.6063414634147	5.722
95	59.5006097560976	8.004
96	71.6112195121951	2.13
97	51.0918536585366	8.117
98	59.5143414634146	5.034
99	45.0818536585366	6.155
101	46.7409756097561	7.055
103	60.0199024390244	4.054
104	59.4276829268293	4.725
106	65.9358048780488	7.383
108	61.5335609756098	3.683
109	45.6203902439024	5.973
110	64.1480975609756	5.285
111	62.485243902439	6.387
113	61.5010975609756	4.609
114	40.5765853658537	6.617
115	48.5211707317073	5.805
116	71.3136585365854	2.24
117	69.7204390243902	2.12
118	70.0429268292683	1.83
119	50.5074634146342	7.505
120	50.5155853658537	7.112
122	64.4922926829268	2.66
123	67.4377317073171	2.418
125	43.1021219512195	7.316
127	65.3479512195122	3.299
128	33.3882682926829	6.875
129	48.5374146341463	6.125
130	54.668756097561	7.584
131	68.8141219512195	2.647
133	45.5293902439024	6.795
134	69.9115853658537	2.12
135	62.9336097560976	4.516
136	42.712512195122	7.237
137	39.7298780487805	7.224
138	60.5005365853659	6.775
139	63.1270487804878	5.179
140	38.3536829268293	6.599
141	51.4495609756098	6.347
142	62.1317073170732	4.88
143	38.1610487804878	7.341
144	41.5412195121951	6.387
145	52.2509512195122	6.941
146	73.6126829268293	2.716
147	73.9419512195122	2.75
148	41.697512195122	6.079
149	71.1243902439025	3.332
150	48.5074146341464	7.286
151	64.4284390243903	5.57
152	51.8782195121951	6.515
153	59.5324146341463	6.096
154	44.5309024390244	6.208
155	60.1933902439024	6.485
156	51.9462926829268	6.6
157	70.219512195122	2.24
158	70.9915365853659	3.377
160	66.3066341463415	2.902
162	65.0556585365854	6.041
163	64.8857317073171	6.973
164	67.7581707317073	3.63
166	68.5628780487805	1.99
167	44.0632926829268	8.115
168	50.6109024390244	7.267
169	53.3817073170732	6.655
171	44.3611463414634	6.603
172	73.9729268292683	2.067
173	67.6737317073171	3.562
174	68.9170731707317	2.297
175	70.3173414634147	2.39
176	34.1538536585366	5.952
178	40.1353658536585	7.275
179	39.240512195122	7.232
180	62.6007073170732	5.922
182	54.6491951219512	6.419
183	55.8788780487805	6.396
185	58.502512195122	7.574
186	46.9052682926829	6.857
188	43.2546585365854	6.424
189	44.1484634146342	6.971
190	58.975243902439	5.903
191	59.3757073170732	6.775
192	38.3358780487805	6.132
193	57.6738048780488	6.403
194	52.4015853658537	6.83
195	64.2122682926829	6.371
196	49.245243902439	5.678
197	65.137512195122	3.774
199	45.9594146341463	6.785
200	70.6054146341464	1.998
201	48.6076585365854	7.117
202	69.9512195121951	2.464
203	68.5540243902439	2.844
204	62.1147804878049	6.608
205	59.5846829268293	6.345
206	62.8601463414634	5.811
207	66.8927073170732	5.341
208	47.6256829268293	7.423
209	51.2809268292683	6.433
210	53.969512195122	6.446
211	39.7649024390244	7.491
212	52.126	5.705
213	48.1055365853659	7.405
214	54.2611707317073	7.411
